Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Elo,Age,Rating,Potential,Cluster,Cluster Name
Telmo Arcanjo,2001-06-21,PrimeiraLiga,Vitória Guimarães,Left,Cape Verde,Att Mid / Wingers,1320,0.34,0.14,0.48,0.34,0.0,0.0,0.41,0.0,0.24,0.24,0.16,0.4,3.0,3.61,7.98,2.05,0.75,36.7,0.17,0.45,19.3,0.0,0.12,0.1,0.1,28.36,38.59,73.5,461.32,113.05,14.66,17.45,84.0,10.3,13.36,77.0,2.32,5.32,43.6,0.16,1.36,1.77,1.5,0.75,34.09,4.3,1.02,0.0,0.34,5.52,1.98,1.3,0.89,0.41,0.0,0.2,0.75,2.86,1.91,0.41,0.27,0.14,0.07,0.07,0.34,0.07,0.07,0.07,0.0,0.07,0.07,1.23,0.89,0.41,0.61,0.2,0.48,1.02,46.7,0.55,0.55,0.14,0.55,1.77,0.55,0.0,49.77,0.34,4.36,20.52,25.43,2.11,49.77,3.14,1.36,43.5,1.43,45.7,28.77,174.68,82.3,2.32,0.68,2.05,1.43,35.52,0.0,1.43,1.98,0.0,0.0,0.0,0.0,3.2,0.61,0.82,42.9,1576,24.0,70.67995817741581,70.67995817741581,1,Direct Dribbling Threats
Óscar Aranda,2002-04-29,PrimeiraLiga,FC Famalicão,Right,Spain,Att Mid / Wingers,2599,0.31,0.1,0.42,0.17,0.14,0.17,0.17,0.0,0.25,0.12,0.08,0.2,2.39,4.36,4.85,2.22,0.62,28.1,0.08,0.28,24.5,0.28,0.05,0.06,0.06,20.88,27.91,74.8,348.95,93.91,10.42,12.22,85.3,7.1,8.9,79.8,2.22,4.12,53.8,0.09,0.62,2.42,1.11,0.07,25.28,2.46,0.52,0.17,0.59,1.9,0.42,0.55,0.14,0.24,0.0,0.17,0.73,2.67,1.66,0.07,0.59,0.07,0.28,0.0,0.35,0.24,0.0,0.03,0.0,0.07,0.0,0.9,0.66,0.21,0.55,0.14,0.52,1.21,42.9,0.69,0.38,0.0,0.31,1.21,0.8,0.0,41.07,0.73,4.85,18.94,18.11,2.32,40.9,6.34,3.05,48.1,2.8,44.3,26.98,163.59,73.9,1.45,0.55,2.53,2.04,30.09,0.0,0.66,3.08,0.21,0.03,0.0,0.0,4.47,1.07,1.28,45.6,1511,23.0,71.41094830464476,71.5352711950173,1,Direct Dribbling Threats
Marcos Vinicios Sorriso,2001-02-23,PrimeiraLiga,FC Famalicão,Right,Brazil,Att Mid / Wingers,2020,0.36,0.18,0.53,0.36,0.0,0.0,0.04,0.0,0.23,0.23,0.17,0.41,2.01,2.72,7.8,2.27,0.94,41.2,0.16,0.38,17.8,0.22,0.1,0.12,0.12,21.74,32.88,66.1,338.75,103.23,11.72,14.39,81.4,7.0,10.56,66.2,1.96,4.9,40.0,0.17,1.29,1.47,1.16,0.67,28.83,3.92,1.11,0.04,0.13,5.66,0.22,2.54,0.76,0.94,0.04,0.13,1.16,3.21,1.96,0.62,0.13,0.27,0.18,0.04,0.4,0.27,0.0,0.04,0.0,0.09,0.0,1.47,0.71,0.58,0.58,0.31,0.62,1.51,41.2,0.89,1.38,0.27,0.8,2.27,0.89,0.0,47.27,0.98,7.0,17.29,23.61,3.25,47.27,2.58,0.89,34.5,1.6,62.1,26.38,138.52,64.02,1.38,0.76,2.76,1.92,30.3,0.0,1.29,1.96,0.09,0.04,0.0,0.0,4.68,0.89,1.47,37.7,1511,24.0,70.15197549149022,70.15197549149022,1,Direct Dribbling Threats
Gil Bastião Dias,1996-09-28,PrimeiraLiga,FC Famalicão,Left,Portugal,Att Mid / Wingers,1406,0.32,0.13,0.45,0.32,0.0,0.0,0.45,0.0,0.18,0.18,0.07,0.24,2.88,3.9,7.87,2.69,1.15,42.9,0.12,0.28,19.0,0.0,0.07,0.14,0.14,22.47,32.97,68.2,318.71,102.99,12.03,14.85,81.0,7.23,9.92,72.9,1.28,3.2,40.0,0.08,0.9,1.92,1.41,0.32,30.41,2.24,0.7,0.0,0.32,2.24,0.7,0.77,0.58,0.06,0.0,0.32,1.66,3.14,2.05,0.06,0.26,0.45,0.32,0.0,0.26,0.19,0.0,0.0,0.06,0.0,0.0,2.24,1.41,0.9,0.9,0.45,0.77,2.43,31.6,1.66,1.6,0.32,0.77,3.01,1.47,0.06,49.1,1.73,8.51,19.2,22.34,3.52,49.1,4.61,1.86,40.3,2.56,55.6,29.19,191.59,98.39,2.05,1.41,2.88,1.41,30.47,0.0,1.34,1.41,0.19,0.0,0.0,0.0,6.15,0.96,1.28,42.9,1511,29.0,69.23474025974026,69.23474025974026,1,Direct Dribbling Threats
Rochinha,1995-05-03,PrimeiraLiga,FC Famalicão,Right,Portugal,Att Mid / Wingers,902,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.06,0.06,0.07,0.13,1.6,3.49,4.79,1.5,0.2,13.3,0.0,0.0,21.6,0.0,0.04,-0.06,-0.06,16.66,24.15,69.0,285.96,92.2,8.58,9.88,86.9,4.89,6.98,70.0,2.39,5.49,43.6,0.1,0.9,1.9,0.8,0.1,19.16,4.89,1.5,0.0,0.7,3.89,0.6,2.79,1.7,0.7,0.0,0.1,0.4,2.29,1.0,0.6,0.2,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.8,0.7,0.2,0.1,0.8,1.3,61.5,0.5,0.2,0.1,0.5,1.5,0.3,0.0,35.52,0.4,5.29,15.96,14.87,1.3,35.52,4.19,0.9,21.4,2.59,61.9,23.65,134.4,57.27,1.2,0.6,2.29,2.2,25.74,0.0,2.1,3.19,0.2,0.0,0.0,0.0,3.89,0.4,0.6,40.0,1511,30.0,66.56861729504088,66.56861729504088,2,Secondary Attackers
João Carvalho,1997-03-09,PrimeiraLiga,Estoril,Right,Portugal,Att Mid / Wingers,2308,0.23,0.12,0.35,0.23,0.0,0.0,0.2,0.04,0.07,0.07,0.16,0.23,1.52,5.26,4.99,1.25,0.47,37.5,0.19,0.5,25.1,0.04,0.06,0.16,0.16,30.65,40.67,75.4,528.65,173.14,14.58,17.59,82.9,11.7,14.12,82.9,3.39,6.08,55.8,0.16,1.13,4.13,1.29,0.0,37.75,2.65,0.66,0.62,0.35,1.75,0.51,1.09,0.2,0.58,0.0,0.27,0.82,2.89,2.3,0.16,0.27,0.08,0.04,0.04,0.31,0.27,0.0,0.04,0.0,0.0,0.0,1.36,0.82,0.39,0.47,0.51,0.9,1.99,45.1,1.09,0.7,0.12,0.35,1.72,0.43,0.04,52.21,0.62,6.98,27.49,18.44,1.87,52.21,4.02,1.21,30.1,2.65,66.0,30.49,139.41,56.39,1.48,0.27,2.73,1.6,38.02,0.0,1.05,1.6,0.08,0.0,0.04,0.0,4.48,0.23,0.62,27.3,1470,28.0,71.02610099587979,71.02610099587979,0,Hybrid Orchestrators
Yanis Begraoui,2001-07-04,PrimeiraLiga,Estoril,Right,Morocco,Att Mid / Wingers,1913,0.52,0.14,0.66,0.42,0.09,0.19,0.05,0.0,0.51,0.36,0.16,0.52,1.32,2.16,5.22,2.02,0.8,39.5,0.21,0.53,16.5,0.0,0.18,0.01,0.06,17.88,23.66,75.5,285.48,55.37,8.99,11.24,79.9,6.87,8.14,84.4,1.27,1.88,67.5,0.1,0.85,1.46,0.75,0.0,22.11,1.46,0.09,0.24,0.19,0.66,0.14,0.0,0.0,0.0,0.0,0.09,1.18,1.83,1.32,0.0,0.19,0.19,0.09,0.05,0.28,0.14,0.0,0.05,0.05,0.05,0.0,0.89,0.47,0.09,0.52,0.28,0.33,0.61,53.8,0.28,0.94,0.19,0.33,1.22,0.71,0.0,34.16,0.56,3.39,17.22,13.88,3.39,33.97,2.31,0.89,38.8,1.36,59.2,20.37,91.08,39.75,0.94,0.38,2.63,1.18,25.36,0.0,0.89,0.94,0.61,0.05,0.0,0.0,2.92,0.56,2.31,19.7,1470,24.0,70.31612187247781,70.31612187247781,2,Secondary Attackers
Hélder Costa,1994-01-12,PrimeiraLiga,Yunnan Yukun,Left,Angola,Att Mid / Wingers,606,0.15,0.0,0.15,0.15,0.0,0.0,0.15,0.0,0.07,0.07,0.1,0.18,2.82,2.97,6.53,0.59,0.15,25.0,0.25,1.0,18.5,0.0,0.13,0.07,0.07,19.9,28.37,70.2,290.35,73.96,10.84,14.7,73.7,7.28,8.32,87.5,0.89,1.93,46.2,0.09,1.78,1.63,0.74,0.45,27.48,0.59,0.0,0.15,0.0,2.23,0.0,0.59,0.0,0.0,0.0,0.3,1.93,2.82,2.38,0.0,0.0,0.0,0.3,0.15,0.59,0.15,0.0,0.0,0.0,0.3,0.15,1.04,0.59,0.3,0.15,0.59,0.74,1.63,45.5,0.89,0.59,0.0,0.0,1.04,1.19,0.0,39.06,0.59,4.31,16.93,18.56,1.34,39.06,3.12,1.04,33.3,1.93,61.9,23.02,142.43,65.35,1.93,0.15,3.27,0.89,30.3,0.0,2.52,2.08,0.15,0.3,0.0,0.0,3.12,0.45,2.67,14.3,1587,31.0,62.85273511187012,62.85273511187012,2,Secondary Attackers
Jérémy Livolant,1998-01-09,PrimeiraLiga,Casa Pia AC,Right,France,Att Mid / Wingers,1802,0.2,0.2,0.4,0.2,0.0,0.0,0.05,0.05,0.21,0.21,0.13,0.35,2.6,2.2,5.99,0.95,0.45,47.4,0.21,0.44,16.8,0.0,0.22,-0.02,-0.02,18.73,27.07,69.2,284.13,81.46,10.74,13.29,80.8,5.94,8.39,70.8,1.3,3.15,41.3,0.11,1.0,1.8,0.7,0.35,24.67,2.35,0.65,0.05,0.1,3.25,0.7,0.85,0.8,0.0,0.0,0.05,0.95,2.45,1.65,0.3,0.25,0.0,0.25,0.0,0.55,0.3,0.05,0.1,0.0,0.1,0.0,0.6,0.55,0.3,0.25,0.05,0.15,0.6,25.0,0.45,1.0,0.1,0.0,0.6,0.8,0.0,36.96,0.65,6.04,16.13,15.38,2.55,36.96,2.1,0.85,40.5,1.1,52.4,22.57,137.35,63.68,1.35,0.9,2.5,0.95,25.17,0.0,0.95,2.35,0.5,0.05,0.0,0.0,3.5,0.95,1.8,34.5,1460,27.0,68.77977871939737,68.77977871939737,2,Secondary Attackers
Nuno Gonçalo Moreira,1999-06-16,PrimeiraLiga,Vasco da Gama,Right,Portugal,Att Mid / Wingers,1491,0.3,0.3,0.6,0.3,0.0,0.0,0.18,0.06,0.18,0.18,0.13,0.31,2.41,4.77,5.37,2.17,0.91,41.7,0.14,0.33,21.1,0.12,0.08,0.12,0.12,23.96,32.78,73.1,401.77,125.79,12.43,15.03,82.7,7.36,9.54,77.2,2.9,5.49,52.7,0.17,1.27,2.72,0.85,0.18,30.18,2.47,0.91,0.54,0.36,2.96,0.42,1.03,0.85,0.06,0.0,0.12,0.72,3.14,1.87,0.48,0.18,0.24,0.3,0.06,0.54,0.24,0.12,0.06,0.06,0.06,0.0,1.69,1.15,0.42,0.78,0.48,0.78,1.69,46.4,0.91,0.66,0.06,0.36,2.05,0.91,0.0,44.37,0.72,5.13,22.09,18.17,2.29,44.37,2.84,1.27,44.7,1.33,46.8,26.2,142.39,64.1,1.21,0.85,2.35,1.15,30.66,0.06,1.33,1.57,0.06,0.06,0.0,0.0,4.59,0.66,0.97,40.7,1461,26.0,71.24419558783964,71.24419558783964,0,Hybrid Orchestrators
Alan,2000-03-08,PrimeiraLiga,Moreirense,Right,Brazil,Att Mid / Wingers,2513,0.25,0.21,0.47,0.07,0.18,0.18,0.21,0.0,0.22,0.08,0.15,0.23,1.68,5.87,3.55,1.36,0.54,39.5,0.05,0.13,25.8,0.14,0.06,0.03,0.0,35.63,44.3,80.4,553.47,176.67,18.16,20.06,90.5,12.61,14.68,85.9,2.65,5.3,50.0,0.14,2.36,3.9,1.04,0.07,38.93,5.09,2.76,0.11,0.25,2.97,0.18,1.61,0.61,0.72,0.04,0.29,1.15,4.19,3.01,0.72,0.25,0.11,0.07,0.04,0.47,0.29,0.14,0.04,0.0,0.0,0.0,1.0,0.43,0.29,0.47,0.25,0.32,1.0,32.1,0.68,0.5,0.04,0.29,1.29,0.32,0.0,52.18,0.21,5.62,30.51,16.8,1.58,52.0,1.79,1.04,58.0,0.64,36.0,32.41,157.9,80.04,1.72,0.11,2.04,1.68,39.14,0.0,1.15,1.97,0.18,0.0,0.0,0.0,3.55,0.21,0.86,20.0,1460,25.0,69.98007307444664,69.98007307444664,0,Hybrid Orchestrators
Madson,1999-08-26,PrimeiraLiga,FC Juárez,Left,Brazil,Att Mid / Wingers,1173,0.15,0.08,0.23,0.15,0.0,0.0,0.08,0.0,0.15,0.15,0.12,0.28,3.22,2.23,6.91,2.23,1.07,48.3,0.07,0.14,19.6,0.23,0.07,0.0,0.0,17.57,26.32,66.8,252.43,68.98,10.43,13.04,80.0,5.06,7.52,67.3,1.15,3.3,34.9,0.08,1.3,0.84,0.69,0.08,23.71,2.53,0.61,0.08,0.0,3.45,0.15,1.76,1.3,0.15,0.0,0.08,0.46,3.15,2.15,0.38,0.08,0.15,0.38,0.0,0.31,0.15,0.0,0.0,0.0,0.15,0.0,1.38,1.15,0.61,0.69,0.08,0.69,1.46,47.4,0.77,0.92,0.0,0.84,2.23,1.3,0.0,38.59,0.84,5.52,15.04,18.64,2.99,38.59,2.84,0.92,32.4,1.3,45.9,23.17,142.25,76.57,1.92,1.38,2.61,0.92,26.32,0.0,1.0,3.3,0.61,0.08,0.0,0.0,3.91,1.07,1.3,45.2,1502,26.0,69.58885536152486,69.58885536152486,2,Secondary Attackers
Gabriel Airton de Souza,1996-03-29,PrimeiraLiga,Shanghai SIPG,Right,Brazil,Att Mid / Wingers,910,0.3,0.1,0.4,0.3,0.0,0.0,0.1,0.0,0.18,0.18,0.02,0.19,2.27,1.38,6.33,1.78,0.49,27.8,0.17,0.6,16.8,0.0,0.1,0.12,0.12,11.57,16.42,70.5,152.7,33.73,7.22,8.41,85.9,3.36,5.04,66.7,0.3,0.49,60.0,0.04,0.3,0.3,0.3,0.1,16.12,0.1,0.0,0.1,0.0,0.89,0.1,0.0,0.0,0.0,0.0,0.2,0.69,2.47,1.19,0.0,0.69,0.2,0.4,0.0,0.49,0.1,0.0,0.3,0.0,0.1,0.0,1.68,0.99,0.49,1.09,0.1,0.49,1.19,41.7,0.69,0.89,0.1,0.3,1.98,0.4,0.0,28.58,0.3,5.04,10.88,13.95,2.18,28.58,3.86,1.88,48.7,1.58,41.0,19.29,134.8,72.4,1.78,0.89,2.57,0.89,20.08,0.0,1.48,2.97,0.1,0.1,0.0,0.0,3.56,0.59,2.47,19.4,1975,29.0,74.76762653759994,74.76762653759994,2,Secondary Attackers
Kiko Bondoso,1995-11-17,PrimeiraLiga,Rio Ave,Both,Portugal,Att Mid / Wingers,1949,0.09,0.05,0.14,0.09,0.0,0.0,0.05,0.0,0.1,0.1,0.11,0.21,1.8,2.54,6.79,0.83,0.28,33.3,0.11,0.33,15.6,0.0,0.12,-0.01,-0.01,19.9,25.91,76.8,281.78,65.3,12.33,14.32,86.1,5.82,7.53,77.3,1.02,1.62,62.9,0.07,1.02,1.02,0.6,0.18,25.44,0.18,0.05,0.05,0.23,1.06,0.09,0.0,0.0,0.0,0.0,0.28,1.15,2.31,1.75,0.0,0.09,0.18,0.23,0.05,0.14,0.09,0.0,0.0,0.0,0.0,0.05,1.57,1.06,0.88,0.46,0.23,0.79,1.62,48.6,0.83,0.6,0.0,0.55,2.12,0.42,0.0,33.29,0.37,4.8,16.44,12.65,2.49,33.29,1.85,0.55,30.0,1.02,55.0,20.23,109.76,58.83,1.29,0.51,1.39,1.11,23.92,0.0,0.55,1.52,0.23,0.0,0.0,0.0,4.29,0.28,1.11,20.0,1450,30.0,68.55553986189578,68.55553986189578,2,Secondary Attackers
Tiago Fonseca Morais,2003-09-03,PrimeiraLiga,Rio Ave,Both,Portugal,Att Mid / Wingers,1562,0.23,0.0,0.23,0.23,0.0,0.06,0.06,0.0,0.22,0.17,0.1,0.27,2.07,3.63,5.82,2.42,0.98,40.5,0.1,0.24,20.6,0.0,0.07,0.01,0.06,18.73,26.27,71.3,292.47,103.14,9.28,11.58,80.1,6.97,9.16,76.1,1.33,2.3,57.5,0.14,1.21,2.36,1.21,0.23,24.26,1.67,0.06,0.46,0.17,1.27,0.81,0.23,0.06,0.12,0.0,0.35,1.44,2.77,1.84,0.12,0.29,0.29,0.17,0.06,0.17,0.06,0.0,0.12,0.0,0.0,0.0,1.61,1.09,0.63,0.58,0.4,0.63,1.56,40.7,0.92,0.98,0.12,0.69,2.3,0.52,0.06,39.76,0.46,6.22,17.98,16.36,2.77,39.7,4.96,1.38,27.9,3.23,65.1,23.97,145.43,69.78,1.15,0.86,1.84,1.21,27.54,0.0,1.73,2.42,0.12,0.0,0.0,0.0,3.86,0.12,0.63,15.4,1450,22.0,70.54253430185635,71.3880469104514,2,Secondary Attackers
Fábio Conceição,2001-04-28,PrimeiraLiga,Estrela,Right,Portugal,Att Mid / Wingers,1103,0.08,0.08,0.16,0.08,0.0,0.0,0.0,0.0,0.08,0.08,0.11,0.19,2.28,2.45,6.53,1.39,0.24,17.6,0.06,0.33,17.6,0.0,0.06,0.0,0.0,22.77,29.46,77.3,369.71,105.91,11.83,13.63,86.8,8.89,11.26,79.0,1.8,3.26,55.0,0.11,0.98,1.96,0.73,0.33,25.7,3.75,0.65,0.24,0.16,1.31,3.02,0.08,0.0,0.0,0.0,0.0,0.82,2.04,1.06,0.16,0.41,0.08,0.16,0.16,0.24,0.16,0.0,0.08,0.0,0.0,0.0,1.88,1.31,0.73,0.65,0.49,0.73,2.04,36.0,1.31,0.82,0.33,0.9,2.77,0.41,0.08,45.04,0.9,8.0,20.32,17.46,3.02,45.04,5.22,1.71,32.8,3.1,59.4,23.5,136.59,72.7,1.55,0.82,3.84,1.96,26.68,0.0,0.82,2.61,0.0,0.0,0.0,0.0,5.63,0.57,1.14,33.3,1368,24.0,68.98933615819209,68.98933615819209,2,Secondary Attackers
Alfonso Trezza,1999-06-22,PrimeiraLiga,Arouca,Right,Uruguay,Att Mid / Wingers,2420,0.19,0.07,0.26,0.19,0.0,0.0,0.15,0.04,0.2,0.2,0.11,0.31,1.9,1.3,6.02,1.64,0.71,43.2,0.11,0.26,18.0,0.0,0.14,-0.01,-0.01,13.35,19.93,67.0,193.8,43.29,7.92,9.78,81.0,3.94,5.95,66.3,0.78,2.05,38.2,0.09,0.93,0.82,0.82,0.45,18.93,0.93,0.07,0.26,0.11,2.34,0.19,0.0,0.0,0.0,0.0,0.07,0.52,2.16,1.64,0.0,0.04,0.19,0.19,0.11,0.3,0.19,0.0,0.0,0.04,0.07,0.0,1.67,1.12,0.74,0.6,0.33,0.6,1.79,33.3,1.19,1.26,0.07,0.48,2.16,0.97,0.0,31.91,0.82,4.69,12.91,15.06,2.38,31.91,1.52,0.37,24.4,1.08,70.7,17.07,93.79,45.6,1.41,0.48,2.34,1.15,19.52,0.0,1.86,1.08,0.41,0.07,0.0,0.0,3.61,0.41,1.75,19.0,1472,26.0,70.22401914259817,70.22401914259817,2,Secondary Attackers
Morlaye Sylla,1998-07-27,PrimeiraLiga,Arouca,Right,Guinea,Att Mid / Wingers,2363,0.08,0.04,0.11,0.08,0.0,0.0,0.19,0.0,0.21,0.21,0.06,0.28,2.25,4.88,4.72,2.44,0.61,25.0,0.03,0.13,21.4,0.04,0.09,-0.13,-0.13,30.51,38.2,79.9,500.39,124.74,14.32,16.8,85.3,12.76,14.89,85.7,2.36,3.96,59.6,0.08,1.03,3.16,1.14,0.08,36.64,1.41,0.38,0.42,0.19,1.03,0.38,0.15,0.08,0.0,0.0,0.15,0.91,3.47,2.67,0.04,0.3,0.38,0.08,0.0,0.23,0.19,0.0,0.0,0.04,0.0,0.0,1.22,0.91,0.53,0.46,0.23,0.42,1.33,31.4,0.91,1.22,0.08,0.5,1.71,0.53,0.0,48.64,1.1,7.5,24.83,16.8,1.52,48.64,2.02,1.03,50.9,0.88,43.4,27.35,142.9,69.36,2.06,0.38,2.02,1.03,33.67,0.0,1.1,0.91,0.04,0.0,0.0,0.0,5.29,0.61,0.42,59.3,1472,27.0,70.24419365748808,70.24419365748808,0,Hybrid Orchestrators
Jason,1994-07-06,PrimeiraLiga,Arouca,Right,Spain,Att Mid / Wingers,2253,0.2,0.04,0.24,0.16,0.04,0.12,0.2,0.0,0.26,0.16,0.14,0.3,1.08,3.2,7.03,2.04,0.64,31.4,0.08,0.25,23.0,0.52,0.08,-0.06,0.0,19.49,31.2,62.5,308.51,105.02,10.91,13.46,81.0,6.15,9.11,67.5,1.92,6.07,31.6,0.16,1.32,1.48,1.16,0.4,26.36,4.55,1.0,0.48,0.16,5.83,0.44,3.12,1.88,1.08,0.04,0.28,1.48,3.24,1.8,0.56,0.2,0.4,0.28,0.0,0.32,0.16,0.0,0.04,0.0,0.12,0.0,1.04,0.52,0.44,0.4,0.2,0.52,1.72,30.2,1.2,0.84,0.2,0.44,1.48,0.36,0.04,42.42,0.56,5.67,16.38,20.77,2.16,42.3,2.76,0.76,27.5,1.72,62.3,23.17,104.3,44.98,0.96,0.28,2.92,0.72,28.08,0.0,0.88,2.4,0.36,0.04,0.0,0.0,3.64,0.4,0.72,35.7,1472,31.0,71.71914858386485,71.71914858386485,2,Secondary Attackers
Pablo Gozalbez,2001-04-30,PrimeiraLiga,Arouca,Right,Spain,Att Mid / Wingers,648,0.14,0.0,0.14,0.14,0.0,0.0,0.14,0.0,0.13,0.13,0.07,0.21,1.25,5.14,6.25,1.53,0.97,63.6,0.09,0.14,19.6,0.0,0.09,0.01,0.01,18.75,29.72,63.1,258.19,90.97,10.97,12.78,85.9,5.97,9.31,64.2,0.69,4.03,17.2,0.08,1.39,2.5,1.81,0.14,27.78,1.53,0.14,0.28,0.0,3.06,0.0,0.42,0.14,0.28,0.0,0.42,1.81,3.75,3.19,0.0,0.0,0.42,0.14,0.0,0.28,0.14,0.0,0.0,0.14,0.0,0.0,1.67,0.83,0.56,0.69,0.42,0.83,1.25,66.7,0.42,1.11,0.14,0.42,2.08,0.97,0.0,42.22,0.42,5.56,18.75,18.61,3.47,42.22,1.67,0.83,50.0,0.83,50.0,23.89,104.31,53.33,0.83,0.56,3.06,1.25,26.53,0.0,2.78,1.39,0.42,0.0,0.0,0.0,3.61,0.42,2.22,15.8,1472,24.0,62.84483966990518,62.84483966990518,2,Secondary Attackers
Félix Correia,2001-01-22,PrimeiraLiga,Gil Vicente,Right,Portugal,Att Mid / Wingers,2892,0.28,0.09,0.37,0.19,0.09,0.09,0.09,0.0,0.28,0.21,0.17,0.38,2.52,5.07,7.53,1.37,0.44,31.8,0.14,0.43,17.8,0.06,0.15,0.0,-0.02,27.73,41.27,67.2,501.38,179.19,12.42,15.65,79.3,9.71,13.1,74.1,4.29,8.62,49.8,0.2,1.87,2.52,2.24,0.44,35.73,5.23,2.02,0.68,0.81,5.7,0.65,2.49,0.87,1.12,0.0,0.31,1.43,3.55,2.49,0.78,0.12,0.09,0.0,0.06,0.22,0.22,0.0,0.0,0.0,0.0,0.0,1.0,0.65,0.53,0.4,0.06,0.5,0.96,51.6,0.47,0.72,0.03,1.12,2.12,1.15,0.03,52.31,1.06,7.81,21.72,23.34,3.05,52.22,2.8,0.9,32.2,1.81,64.4,31.24,168.02,82.78,1.9,1.18,1.71,1.18,36.1,0.0,0.5,2.05,0.47,0.0,0.0,0.0,3.86,0.25,0.56,30.8,1433,24.0,69.8838392009068,69.8838392009068,0,Hybrid Orchestrators
Tidjany Chabrol,2002-07-15,PrimeiraLiga,Gil Vicente,Right,France,Att Mid / Wingers,1046,0.09,0.17,0.26,0.09,0.0,0.0,0.34,0.09,0.15,0.15,0.09,0.24,3.18,2.5,6.71,2.24,0.69,30.8,0.04,0.13,17.8,0.0,0.07,-0.07,-0.07,22.37,26.5,84.4,349.76,62.12,11.7,12.91,90.7,8.09,9.21,87.9,1.55,2.32,66.7,0.08,0.86,1.55,0.95,0.0,25.81,0.69,0.17,0.09,0.17,1.03,0.17,0.34,0.26,0.09,0.0,0.0,0.69,2.5,1.38,0.17,0.43,0.26,0.26,0.0,0.34,0.09,0.09,0.09,0.09,0.0,0.0,1.72,1.38,0.86,0.6,0.26,1.03,2.15,48.0,1.12,1.2,0.09,0.43,2.15,0.95,0.0,40.87,1.2,6.63,18.24,16.86,2.58,40.87,5.16,2.41,46.7,2.5,48.3,27.1,188.6,96.37,3.36,0.69,2.15,1.29,30.03,0.09,0.77,2.58,0.26,0.0,0.0,0.0,3.18,0.43,1.46,22.7,1433,23.0,69.03288820407465,69.03288820407465,1,Direct Dribbling Threats
