Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Elo,Age,Rating,Potential,Cluster,Cluster Name
Antoine Griezmann,1991-03-21,LaLiga,Atlético Madrid,Left,France,Forwards,2469,0.29,0.26,0.55,0.26,0.04,0.07,0.07,0.0,0.27,0.22,0.26,0.47,1.68,5.21,6.45,1.75,0.62,35.4,0.15,0.41,18.5,0.18,0.13,0.02,0.04,39.88,53.33,74.8,622.38,170.27,22.53,26.14,86.2,11.63,16.15,72.0,4.05,6.93,58.4,0.24,1.75,3.83,1.71,0.4,47.86,5.29,0.95,0.44,0.33,5.03,0.47,2.95,1.02,1.06,0.0,0.18,1.42,3.39,2.52,0.55,0.0,0.22,0.07,0.04,0.47,0.44,0.0,0.0,0.04,0.0,0.0,1.09,0.62,0.47,0.47,0.15,0.26,1.06,24.1,0.8,0.73,0.04,0.22,1.31,0.84,0.04,61.17,1.02,7.87,27.27,26.57,3.39,61.09,1.28,0.55,42.9,0.66,51.4,35.32,149.27,74.36,2.04,0.22,1.49,0.73,45.75,0.0,0.4,0.95,0.51,0.0,0.0,0.0,3.39,0.77,0.84,47.7,1855,34.0,79.66310150982842,79.66310150982842,2,Creative Withdrawn Forwards
Alexander Sørloth,1995-12-05,LaLiga,Atlético Madrid,Left,Norway,Forwards,1566,1.15,0.11,1.26,1.09,0.06,0.06,0.23,0.0,0.97,0.92,0.09,1.01,1.84,1.78,4.66,4.48,2.3,51.3,0.24,0.48,12.0,0.0,0.21,0.18,0.17,13.16,20.63,63.8,166.95,34.54,8.16,12.24,66.7,3.62,5.46,66.3,0.29,0.4,71.4,0.04,0.75,1.09,0.57,0.06,19.6,0.69,0.0,0.06,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.34,0.29,1.72,1.09,0.0,0.23,0.29,0.11,0.0,0.29,0.11,0.0,0.11,0.06,0.0,0.0,0.52,0.29,0.11,0.29,0.11,0.17,0.34,50.0,0.17,0.34,0.06,0.06,0.57,1.61,0.0,34.6,1.67,3.33,15.86,15.86,6.67,34.54,2.13,0.8,37.8,1.26,59.5,18.56,98.45,45.23,0.75,0.86,3.62,1.84,26.09,0.0,1.49,0.75,0.46,0.0,0.0,0.0,2.36,5.63,2.87,66.2,1855,30.0,80.48338185229288,80.48338185229288,3,Traditional Finishers
Ángel Correa,1995-03-09,LaLiga,Atlético Madrid,Right,Argentina,Forwards,805,0.45,0.11,0.56,0.45,0.0,0.0,0.34,0.11,0.5,0.5,0.23,0.74,3.35,2.8,9.5,3.8,1.57,41.2,0.12,0.29,13.9,0.0,0.13,-0.06,-0.06,23.03,31.3,73.6,301.53,83.29,14.53,17.55,82.8,5.59,7.6,73.5,1.01,2.12,47.4,0.25,1.57,2.12,1.12,0.11,29.74,1.23,0.0,0.11,0.22,2.68,0.11,0.78,0.11,0.11,0.0,0.34,1.57,3.91,2.35,0.11,0.45,0.45,0.34,0.22,0.56,0.34,0.0,0.22,0.0,0.0,0.0,1.01,0.34,0.45,0.11,0.45,0.56,1.68,33.3,1.12,1.12,0.0,0.45,1.45,0.89,0.0,46.84,0.45,6.04,14.42,27.17,9.17,46.84,4.25,1.45,34.2,2.68,63.2,30.86,161.44,85.86,2.24,1.45,3.24,1.79,33.88,0.0,2.01,1.23,0.45,0.0,0.0,0.0,4.47,0.11,0.89,11.1,1855,30.0,75.58099498175056,75.58099498175056,1,Hybrid Line Leaders
Álvaro djaló,1999-08-16,LaLiga,Athletic Club,Right,Spain,Forwards,659,0.14,0.0,0.14,0.14,0.0,0.0,0.27,0.0,0.11,0.11,0.12,0.23,3.0,1.78,8.19,2.05,0.41,20.0,0.07,0.33,18.5,0.0,0.06,0.03,0.03,11.61,17.48,66.4,177.95,45.75,6.83,8.47,80.6,3.55,6.15,57.8,1.09,1.78,61.5,0.08,0.55,0.82,0.82,0.55,16.8,0.55,0.0,0.0,0.55,1.91,0.14,0.0,0.0,0.0,0.0,0.14,0.41,1.64,0.68,0.0,0.14,0.14,0.68,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,1.09,0.68,0.41,0.27,0.41,0.14,0.41,33.3,0.27,0.55,0.0,0.14,1.23,0.55,0.0,31.41,0.41,3.55,10.52,18.3,3.41,31.41,4.92,1.91,38.9,2.32,47.2,20.62,134.66,76.75,3.14,0.82,3.96,1.78,24.17,0.0,2.59,1.91,0.68,0.0,0.0,0.0,3.82,1.37,2.59,34.5,1855,26.0,65.29379541778178,65.29379541778178,2,Creative Withdrawn Forwards
Ayoze Pérez,1993-07-29,LaLiga,Villarreal,Right,Spain,Forwards,1970,0.87,0.09,0.96,0.87,0.0,0.0,0.18,0.0,0.58,0.58,0.14,0.72,2.7,3.34,5.67,3.43,1.42,41.3,0.25,0.61,14.2,0.0,0.18,0.29,0.29,14.35,18.91,75.8,229.52,60.12,6.53,7.99,81.7,6.3,7.58,83.1,0.87,1.37,63.3,0.09,1.46,1.69,0.96,0.23,16.86,1.87,0.09,0.37,0.0,0.69,0.05,0.0,0.0,0.0,0.0,0.18,0.55,3.29,2.28,0.0,0.41,0.32,0.18,0.09,0.23,0.09,0.0,0.09,0.05,0.0,0.0,1.23,0.64,0.23,0.82,0.18,0.27,1.1,25.0,0.82,0.78,0.0,0.37,1.6,0.69,0.0,32.21,0.32,3.02,13.52,16.22,6.21,32.21,3.56,1.55,43.6,1.64,46.2,19.6,118.74,66.38,1.42,1.51,2.83,1.55,23.48,0.0,1.01,1.78,0.27,0.0,0.0,0.0,2.56,0.59,1.46,28.9,1786,32.0,80.16133983853808,80.16133983853808,3,Traditional Finishers
Nicolas Pépé,1995-05-29,LaLiga,Villarreal,Left,Côte d'Ivoire,Forwards,1500,0.18,0.36,0.54,0.18,0.0,0.0,0.18,0.0,0.23,0.23,0.29,0.52,4.56,3.6,9.54,2.28,1.02,44.7,0.08,0.18,16.0,0.06,0.1,-0.05,-0.05,29.94,37.86,79.1,412.32,97.32,18.0,19.74,91.2,8.7,11.1,78.4,1.74,3.06,56.9,0.25,1.98,1.5,1.62,0.18,34.5,3.06,0.78,0.3,0.12,2.64,0.48,1.2,0.72,0.12,0.0,0.3,1.44,3.9,2.76,0.48,0.3,0.12,0.24,0.0,0.42,0.42,0.0,0.0,0.0,0.0,0.0,1.32,0.54,0.72,0.36,0.24,0.36,1.02,35.3,0.66,0.72,0.06,0.3,1.62,0.72,0.0,50.52,1.2,6.72,15.96,28.62,5.34,50.52,3.84,1.62,42.2,1.74,45.3,31.08,219.9,118.56,2.4,1.8,3.12,1.2,37.32,0.0,1.2,1.5,0.48,0.06,0.0,0.0,3.18,0.96,1.08,47.1,1786,30.0,77.25555650530046,77.25555650530046,1,Hybrid Line Leaders
Gerard Moreno,1992-04-07,LaLiga,Villarreal,Left,Spain,Forwards,721,0.37,0.25,0.62,0.0,0.37,0.37,0.0,0.0,0.52,0.22,0.45,0.69,2.37,6.62,7.49,2.87,1.12,39.1,0.0,0.0,18.2,0.0,0.08,-0.15,-0.22,29.33,38.07,77.0,523.27,144.92,13.61,15.85,85.8,11.73,13.61,86.2,3.37,5.37,62.8,0.24,2.12,3.74,1.87,0.25,36.07,1.5,0.12,0.25,0.25,1.25,0.0,0.0,0.0,0.0,0.0,0.5,1.25,4.87,3.87,0.0,0.25,0.37,0.25,0.12,0.5,0.25,0.0,0.0,0.12,0.12,0.0,0.87,0.5,0.37,0.25,0.25,0.37,1.5,25.0,1.12,0.0,0.0,0.25,1.12,1.0,0.0,50.43,1.0,3.74,22.84,24.34,5.99,50.06,3.87,2.25,58.1,1.62,41.9,30.33,173.13,75.02,1.75,1.12,2.12,1.12,40.44,0.0,1.25,1.37,0.12,0.12,0.0,0.0,3.12,2.12,0.5,81.0,1786,33.0,72.48491055170787,72.48491055170787,1,Hybrid Line Leaders
Cucho,1999-04-20,LaLiga,Real Betis,Right,Colombia,Forwards,1139,0.4,0.08,0.47,0.4,0.0,0.0,0.0,0.0,0.3,0.3,0.12,0.42,2.13,2.69,6.48,3.4,0.87,25.6,0.12,0.45,15.9,0.0,0.09,0.09,0.09,17.62,24.5,71.9,260.91,68.51,9.25,11.93,77.5,4.19,5.93,70.7,1.82,2.53,71.9,0.06,1.11,1.58,0.79,0.08,22.2,2.21,0.0,0.08,0.4,0.95,0.08,0.0,0.0,0.0,0.0,0.08,0.79,3.63,2.53,0.0,0.4,0.4,0.24,0.08,0.63,0.4,0.0,0.08,0.0,0.16,0.0,1.19,0.79,0.16,0.4,0.63,0.47,0.87,54.5,0.4,1.03,0.08,0.55,1.74,0.32,0.0,36.9,0.4,1.82,16.59,18.73,4.82,36.9,2.05,1.34,65.4,0.71,34.6,19.75,104.14,40.06,0.71,1.11,3.63,1.11,25.13,0.0,0.79,0.71,0.4,0.08,0.0,0.0,2.21,2.29,2.77,45.3,1742,26.0,74.5810317255086,74.5810317255086,5,Dynamic Strike-Runners
Cédric Bakambu,1991-04-11,LaLiga,Real Betis,Right,Congo DR,Forwards,710,0.25,0.25,0.51,0.25,0.0,0.0,0.51,0.0,0.41,0.41,0.08,0.47,1.14,1.77,5.45,3.04,1.39,45.8,0.08,0.18,13.7,0.0,0.13,-0.15,-0.15,10.65,15.97,66.7,122.58,27.63,7.61,9.89,76.9,1.9,3.55,53.6,0.25,0.51,50.0,0.1,1.01,1.14,0.63,0.0,15.21,0.63,0.0,0.13,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.13,0.89,1.39,1.14,0.0,0.0,0.13,0.13,0.0,0.38,0.25,0.0,0.0,0.0,0.13,0.0,0.76,0.51,0.0,0.63,0.13,0.38,0.89,42.9,0.51,1.65,0.25,0.0,0.76,0.63,0.0,28.65,0.76,2.03,12.3,14.58,4.18,28.65,0.89,0.13,14.3,0.63,71.4,14.32,64.01,34.73,0.51,0.89,3.55,1.39,19.9,0.0,2.92,0.89,1.52,0.13,0.0,0.0,3.17,1.52,3.3,31.6,1742,34.0,68.17403715774041,68.17403715774041,5,Dynamic Strike-Runners
Juanmi,1993-05-20,LaLiga,Getafe,Right,Spain,Forwards,940,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.34,0.34,0.07,0.4,0.96,1.15,4.4,1.82,0.67,36.8,0.0,0.0,13.2,0.0,0.19,-0.34,-0.34,15.61,19.82,78.7,209.39,38.97,10.91,12.73,85.7,3.16,3.83,82.5,0.96,1.15,83.3,0.03,0.77,0.48,0.48,0.0,18.96,0.86,0.1,0.0,0.0,0.1,0.48,0.0,0.0,0.0,0.0,0.0,1.44,1.34,0.96,0.0,0.19,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.01,1.44,0.67,0.96,0.38,0.96,2.39,40.0,1.44,0.96,0.0,0.29,2.3,0.67,0.0,31.5,0.38,4.4,14.65,12.73,3.26,31.5,1.72,0.77,44.4,0.86,50.0,17.9,85.6,27.48,0.57,0.29,3.26,1.15,20.59,0.0,2.39,1.63,0.67,0.0,0.0,0.0,3.54,1.15,0.86,57.1,1626,32.0,68.46124188967232,68.46124188967232,4,Physical Disruptors
Borja Iglesias,1993-01-17,LaLiga,Celta Vigo,Right,Spain,Forwards,1952,0.51,0.14,0.65,0.51,0.0,0.0,0.09,0.0,0.43,0.43,0.15,0.58,1.01,1.29,4.98,2.12,1.29,60.9,0.24,0.39,13.4,0.0,0.2,0.08,0.08,15.95,22.55,70.8,229.66,37.81,9.04,11.57,78.1,4.8,6.13,78.2,0.92,1.48,62.5,0.06,0.83,0.92,0.42,0.0,19.6,2.58,0.05,0.37,0.37,0.28,0.09,0.0,0.0,0.0,0.0,0.37,0.97,1.66,1.15,0.05,0.0,0.23,0.23,0.0,0.32,0.14,0.0,0.0,0.05,0.14,0.0,0.46,0.42,0.09,0.23,0.14,0.18,0.69,26.7,0.51,0.42,0.09,0.32,0.78,0.46,0.0,31.58,0.74,2.21,16.69,13.09,3.83,31.58,1.48,0.51,34.4,0.83,56.3,18.26,73.22,24.71,0.6,0.6,2.86,1.48,23.7,0.0,1.84,1.57,0.65,0.09,0.0,0.0,2.12,0.65,1.24,34.1,1689,32.0,75.88163394546453,75.88163394546453,5,Dynamic Strike-Runners
Randy Nteka,1997-12-06,LaLiga,Rayo Vallecano,Left,Angola,Forwards,1129,0.24,0.0,0.24,0.24,0.0,0.0,0.48,0.0,0.21,0.21,0.04,0.25,0.8,0.64,3.51,1.28,0.64,50.0,0.19,0.38,13.6,0.0,0.16,0.03,0.03,11.48,17.78,64.6,146.2,18.33,7.49,9.81,76.4,3.11,5.18,60.0,0.24,0.48,50.0,0.02,0.72,0.4,0.16,0.0,16.66,1.04,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.08,0.72,1.67,0.96,0.08,0.08,0.32,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.4,0.24,0.72,0.32,0.4,0.96,41.7,0.56,1.04,0.16,0.32,1.59,1.59,0.0,29.18,1.91,3.59,11.8,13.95,3.19,29.18,1.2,0.4,33.3,0.64,53.3,12.67,48.63,16.1,0.24,0.4,2.55,1.36,19.21,0.0,3.11,1.2,1.28,0.0,0.0,0.0,2.07,3.27,4.07,44.6,1658,28.0,71.981184524329,71.981184524329,4,Physical Disruptors
Sergio Camello,2001-02-10,LaLiga,Rayo Vallecano,Right,Spain,Forwards,1134,0.24,0.16,0.4,0.24,0.0,0.0,0.16,0.0,0.33,0.33,0.16,0.48,1.59,2.14,5.4,2.54,0.71,28.1,0.09,0.33,16.3,0.0,0.13,-0.09,-0.09,16.43,20.87,78.7,227.7,35.87,10.08,11.98,84.1,4.84,5.79,83.6,0.56,0.71,77.8,0.09,1.51,0.95,0.56,0.0,19.68,1.03,0.0,0.56,0.16,0.48,0.16,0.0,0.0,0.0,0.0,0.16,0.95,3.02,2.14,0.0,0.56,0.16,0.08,0.08,0.4,0.16,0.0,0.16,0.0,0.0,0.08,0.71,0.24,0.16,0.4,0.16,0.32,0.48,66.7,0.16,0.63,0.08,0.32,1.03,1.27,0.0,31.59,1.35,3.1,13.73,15.56,3.65,31.59,1.83,1.03,56.5,0.63,34.8,17.62,89.52,43.97,1.27,0.63,3.02,1.83,24.44,0.0,0.87,0.79,0.16,0.0,0.0,0.0,2.54,0.87,2.06,29.7,1658,24.0,74.33936226319065,74.5485127625244,5,Dynamic Strike-Runners
Ante Budimir,1991-07-22,LaLiga,Osasuna,Left,Croatia,Forwards,2952,0.64,0.12,0.76,0.4,0.24,0.24,0.12,0.0,0.56,0.38,0.05,0.42,0.7,0.73,4.09,2.77,0.88,31.9,0.14,0.45,13.3,0.0,0.14,0.08,0.02,7.29,12.99,56.1,92.13,15.34,4.94,7.59,65.1,1.8,3.48,51.8,0.15,0.34,45.5,0.04,0.49,0.37,0.21,0.0,12.16,0.73,0.03,0.03,0.0,0.18,0.03,0.0,0.0,0.0,0.0,0.09,0.27,1.4,0.76,0.0,0.09,0.27,0.27,0.0,0.43,0.09,0.0,0.03,0.06,0.24,0.0,0.61,0.27,0.09,0.34,0.18,0.09,0.4,23.1,0.3,0.58,0.12,0.06,0.67,0.79,0.0,24.02,0.95,1.59,10.21,12.41,5.18,23.78,1.31,0.3,23.3,0.88,67.4,11.59,47.74,16.49,0.46,0.24,2.53,1.34,16.46,0.0,1.43,1.07,0.46,0.18,0.0,0.0,1.65,4.15,4.02,50.7,1697,34.0,75.7780784526541,75.7780784526541,0,Aerial Target Men
Vedat Muriqi,1994-04-24,LaLiga,Mallorca,Left,Kosovo,Forwards,2058,0.31,0.09,0.39,0.22,0.09,0.13,0.04,0.09,0.42,0.32,0.1,0.42,1.01,1.31,4.5,2.27,0.7,30.8,0.1,0.31,12.3,0.0,0.14,-0.12,-0.1,12.9,21.3,60.6,188.0,38.05,7.7,10.67,72.1,3.72,6.73,55.2,0.74,1.22,60.7,0.07,1.14,1.01,0.26,0.0,20.77,0.35,0.0,0.13,0.09,0.44,0.0,0.0,0.0,0.0,0.0,0.17,0.83,1.97,1.31,0.0,0.09,0.35,0.17,0.04,0.26,0.22,0.0,0.0,0.0,0.04,0.0,0.31,0.22,0.13,0.09,0.09,0.13,0.31,42.9,0.17,0.31,0.04,0.31,0.61,1.88,0.0,32.06,2.1,3.28,15.66,13.43,4.99,31.92,1.14,0.39,34.6,0.66,57.7,14.61,63.98,20.82,0.52,0.44,2.41,1.14,24.05,0.0,1.27,1.79,0.83,0.04,0.04,0.04,2.14,5.9,4.29,57.9,1641,31.0,73.34607668345765,73.34607668345765,0,Aerial Target Men
Cyle Larin,1995-04-17,LaLiga,Mallorca,Left,Canada,Forwards,1764,0.36,0.1,0.46,0.31,0.05,0.05,0.2,0.0,0.35,0.31,0.07,0.38,1.02,1.02,4.85,1.94,0.71,36.8,0.16,0.43,11.7,0.0,0.16,0.01,-0.01,10.92,16.17,67.5,135.46,20.36,7.09,9.23,76.8,2.7,4.34,62.4,0.31,0.46,66.7,0.02,0.41,0.56,0.15,0.0,15.77,0.36,0.0,0.0,0.0,0.31,0.1,0.0,0.0,0.0,0.0,0.05,0.56,1.07,0.66,0.0,0.0,0.2,0.2,0.0,0.15,0.05,0.0,0.0,0.05,0.05,0.0,0.61,0.31,0.05,0.31,0.26,0.15,0.46,33.3,0.31,0.61,0.15,0.05,0.66,0.82,0.0,28.62,1.02,2.81,13.57,12.6,3.67,28.57,1.53,0.41,26.7,1.02,66.7,16.12,83.32,28.06,0.92,0.46,3.67,2.96,21.89,0.0,1.63,1.58,1.22,0.05,0.0,0.0,2.35,3.37,4.39,43.4,1641,30.0,71.28973029891165,71.28973029891165,0,Aerial Target Men
Mikel Oyarzabal,1997-04-21,LaLiga,Real Sociedad,Left,Spain,Forwards,2250,0.36,0.12,0.48,0.2,0.16,0.16,0.16,0.04,0.4,0.27,0.1,0.37,1.24,1.12,5.32,1.56,0.52,33.3,0.13,0.38,13.4,0.0,0.17,-0.04,-0.07,14.84,20.2,73.5,196.04,33.48,9.44,11.04,85.5,3.96,5.32,74.4,0.44,0.92,47.8,0.07,0.6,0.76,0.4,0.12,18.72,1.44,0.0,0.08,0.12,0.4,0.16,0.0,0.0,0.0,0.0,0.04,0.68,1.52,1.08,0.0,0.04,0.16,0.24,0.0,0.2,0.12,0.0,0.0,0.0,0.08,0.0,1.0,0.64,0.36,0.4,0.24,0.4,0.92,43.5,0.52,0.68,0.04,0.16,1.16,0.6,0.0,29.16,0.6,2.36,13.92,13.04,4.28,29.0,0.8,0.36,45.0,0.36,45.0,15.72,73.48,30.88,0.72,0.64,2.52,1.2,21.28,0.0,0.56,0.88,0.72,0.04,0.0,0.0,1.92,1.28,2.92,30.5,1667,28.0,73.70152298589763,73.70152298589763,4,Physical Disruptors
Umar Sadiq,1997-02-02,LaLiga,Valencia,Right,Nigeria,Forwards,1052,0.43,0.0,0.43,0.43,0.0,0.0,0.43,0.0,0.31,0.31,0.08,0.39,1.2,1.03,5.73,2.14,0.6,28.0,0.2,0.71,14.3,0.0,0.16,0.12,0.12,12.83,18.91,67.9,177.09,26.09,8.21,11.21,73.3,3.76,4.96,75.9,0.34,0.6,57.1,0.04,0.6,0.51,0.0,0.0,17.2,1.54,0.0,0.0,0.26,0.17,0.09,0.0,0.0,0.0,0.0,0.17,0.6,1.54,0.86,0.0,0.17,0.26,0.09,0.17,0.26,0.0,0.0,0.09,0.09,0.0,0.09,1.03,0.51,0.34,0.51,0.17,0.43,0.68,62.5,0.26,0.86,0.09,0.17,1.2,0.77,0.0,33.02,0.77,2.91,13.94,16.77,4.88,33.02,2.91,1.37,47.1,1.37,47.1,19.16,104.2,31.48,0.86,0.51,4.71,2.57,25.24,0.0,3.17,1.45,1.54,0.0,0.0,0.0,1.63,2.74,2.57,51.6,1679,28.0,71.39096157072292,71.39096157072292,0,Aerial Target Men
Hugo Duro,1999-11-10,LaLiga,Valencia,Left,Spain,Forwards,2166,0.46,0.08,0.54,0.42,0.04,0.04,0.21,0.0,0.39,0.36,0.05,0.41,0.54,1.16,3.66,1.99,0.66,33.3,0.21,0.63,11.1,0.04,0.18,0.07,0.06,12.3,17.78,69.2,170.36,20.44,7.15,9.27,77.1,3.99,5.48,72.7,0.46,0.87,52.4,0.02,0.58,0.75,0.12,0.0,16.04,1.7,0.04,0.0,0.04,0.29,0.04,0.0,0.0,0.0,0.0,0.04,0.62,1.21,0.79,0.0,0.04,0.17,0.21,0.0,0.21,0.04,0.0,0.0,0.04,0.12,0.0,0.54,0.33,0.17,0.29,0.08,0.21,0.54,38.5,0.33,0.46,0.08,0.42,0.96,0.46,0.0,26.34,0.62,1.95,13.63,11.01,3.74,26.3,0.83,0.29,35.0,0.54,65.0,12.34,43.09,15.12,0.33,0.29,2.41,1.33,19.57,0.0,1.58,2.08,0.29,0.08,0.04,0.04,1.91,2.45,4.2,36.9,1679,26.0,73.88157819569876,73.88157819569876,4,Physical Disruptors
Rafa Mir,1997-06-18,LaLiga,Valencia,Right,Spain,Forwards,753,0.12,0.24,0.36,0.12,0.0,0.0,0.48,0.0,0.36,0.36,0.08,0.45,1.2,2.39,3.35,3.23,0.84,25.9,0.04,0.14,16.5,0.0,0.11,-0.24,-0.24,17.21,23.9,72.0,265.82,47.93,9.08,11.24,80.9,6.1,7.53,81.0,1.31,2.51,52.4,0.06,0.48,1.79,0.48,0.24,23.55,0.24,0.0,0.0,0.12,0.84,0.0,0.0,0.0,0.0,0.0,0.12,1.08,1.31,0.96,0.0,0.0,0.36,0.0,0.0,0.48,0.24,0.0,0.0,0.24,0.0,0.0,1.43,0.72,0.96,0.48,0.0,0.36,1.08,33.3,0.72,0.6,0.0,0.6,2.03,1.08,0.0,35.14,1.43,5.74,16.37,13.27,3.23,35.14,1.67,0.24,14.3,1.31,78.6,17.33,77.93,31.79,0.84,0.0,1.43,0.96,24.26,0.0,1.55,0.84,0.6,0.0,0.0,0.0,2.15,1.43,2.51,36.4,1679,28.0,68.40378034023105,68.40378034023105,4,Physical Disruptors
Borja Mayoral,1997-04-05,LaLiga,Getafe,Right,Spain,Forwards,1114,0.4,0.08,0.48,0.32,0.08,0.08,0.0,0.0,0.27,0.21,0.07,0.29,0.81,1.05,3.47,1.54,0.65,42.1,0.21,0.5,13.9,0.0,0.14,0.13,0.11,15.92,20.52,77.6,232.35,37.08,9.13,10.75,85.0,4.61,5.66,81.4,1.05,1.37,76.5,0.02,0.65,0.89,0.16,0.0,18.18,2.18,0.16,0.0,0.4,0.73,0.24,0.0,0.0,0.0,0.0,0.16,0.57,1.54,1.29,0.0,0.08,0.08,0.0,0.08,0.16,0.08,0.0,0.0,0.08,0.0,0.0,0.4,0.32,0.16,0.16,0.08,0.24,0.73,33.3,0.48,0.32,0.0,0.16,0.57,0.48,0.0,29.57,0.73,2.18,14.06,13.82,3.23,29.49,1.62,0.48,30.0,0.81,50.0,16.89,68.83,25.93,0.73,0.65,1.86,1.62,20.28,0.0,0.73,1.21,0.97,0.0,0.0,0.0,2.91,1.37,3.31,29.3,1626,28.0,73.42016447882835,73.42016447882835,4,Physical Disruptors
Álvaro Rodríguez,2004-07-14,LaLiga,Getafe,Left,Uruguay,Forwards,852,0.21,0.0,0.21,0.21,0.0,0.0,0.63,0.0,0.13,0.13,0.03,0.16,0.63,1.37,5.28,2.64,1.06,40.0,0.08,0.2,16.8,0.0,0.05,0.08,0.08,11.62,25.25,46.0,158.03,36.34,7.5,12.89,58.2,3.17,7.39,42.9,0.42,1.27,33.3,0.04,0.53,1.58,0.21,0.11,24.61,0.11,0.0,0.21,0.11,0.53,0.0,0.0,0.0,0.0,0.0,0.53,0.21,1.69,0.95,0.0,0.42,0.21,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.74,0.0,0.74,0.32,0.53,1.06,50.0,0.53,2.43,0.0,0.32,1.37,1.27,0.0,43.84,1.58,2.85,20.49,21.55,5.81,43.84,3.49,1.69,48.5,1.58,45.5,19.65,77.64,23.35,1.37,0.21,3.91,2.11,31.69,0.0,3.17,2.01,0.63,0.0,0.0,0.0,3.27,10.99,8.87,55.3,1626,21.0,68.5021449524411,72.18094497963521,0,Aerial Target Men
Javi Puado,1998-05-25,LaLiga,Espanyol,Right,Spain,Forwards,2974,0.36,0.12,0.48,0.21,0.15,0.15,0.24,0.0,0.35,0.23,0.09,0.32,2.21,2.27,3.42,2.0,0.58,28.8,0.11,0.37,20.7,0.0,0.12,0.01,-0.02,15.77,20.52,76.8,241.83,43.85,8.2,9.77,83.9,5.81,6.93,83.8,1.06,2.0,53.0,0.06,0.67,1.09,0.45,0.12,19.7,0.7,0.0,0.18,0.18,0.82,0.21,0.03,0.0,0.0,0.0,0.12,0.58,1.66,1.33,0.0,0.06,0.15,0.12,0.0,0.21,0.18,0.0,0.0,0.0,0.03,0.0,0.67,0.51,0.42,0.12,0.12,0.24,0.61,40.0,0.36,0.54,0.09,0.15,0.82,0.58,0.0,29.81,0.82,4.24,13.68,12.5,3.09,29.66,1.85,0.64,34.4,1.06,57.4,18.85,137.03,59.31,1.45,0.67,2.15,1.0,21.27,0.0,0.67,0.82,0.18,0.03,0.0,0.0,3.18,0.27,0.91,23.1,1635,27.0,74.1114423250551,74.1114423250551,4,Physical Disruptors
