Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Elo,Age,Rating,Potential,Cluster,Cluster Name
Toti Gomes,1999-01-16,PremierLeague,Wolverhampton Wanderers,Left,Portugal,Center Backs,2614,0.0,0.03,0.03,0.0,0.0,0.0,0.24,0.0,0.02,0.02,0.03,0.06,0.93,2.96,0.62,0.24,0.07,28.6,0.0,0.0,11.6,0.0,0.1,-0.02,-0.02,50.72,59.01,85.9,842.92,295.55,23.31,25.27,92.2,23.21,25.24,92.0,3.06,5.89,52.0,0.02,0.31,3.0,0.21,0.1,55.71,3.27,1.58,0.0,0.1,0.45,1.21,0.0,0.0,0.0,0.0,0.03,0.72,0.72,0.69,0.0,0.0,0.03,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,2.1,1.48,1.45,0.52,0.14,1.27,1.58,80.4,0.31,1.0,0.59,0.86,2.96,5.23,0.17,69.79,7.47,32.43,34.43,3.72,0.59,69.79,1.1,0.69,62.5,0.34,31.3,41.49,199.45,110.28,0.69,0.0,0.69,0.52,47.75,0.0,0.83,0.52,0.14,0.0,0.03,0.0,3.99,1.82,0.9,67.1,1679,26.0,75.54437590934606,75.54437590934606,3,Balanced Ball-Players
Jhon Lucumí,1998-06-26,SerieA,Bologna,Left,Colombia,Center Backs,2614,0.0,0.03,0.03,0.0,0.0,0.0,0.28,0.03,0.02,0.02,0.01,0.03,1.17,3.72,0.24,0.45,0.07,15.4,0.0,0.0,11.0,0.0,0.05,-0.02,-0.02,64.01,70.24,91.1,1229.87,375.87,22.55,23.89,94.4,33.43,35.02,95.5,7.13,9.81,72.6,0.02,0.28,3.86,0.0,0.0,66.21,3.89,2.38,0.0,0.55,0.14,0.21,0.0,0.0,0.0,0.0,0.14,0.24,1.17,1.07,0.0,0.0,0.07,0.0,0.03,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.82,1.03,0.79,1.0,0.03,1.0,1.41,70.7,0.41,1.1,0.48,0.9,2.72,3.03,0.24,78.98,6.71,30.51,45.79,3.34,0.76,78.98,0.48,0.34,71.4,0.07,14.3,50.41,268.04,142.61,0.79,0.0,0.45,0.14,53.61,0.0,0.76,0.55,0.0,0.0,0.03,0.0,6.06,1.55,1.55,50.0,1751,27.0,77.41454646962347,77.41454646962347,7,World-Class Hybrid Leaders
Kyle Bartley,1991-05-22,EFLChampionship,West Bromwich Albion,Right,England,Center Backs,2610,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.03,0.07,0.07,0.03,0.1,0.24,2.28,0.1,0.83,0.21,25.0,0.0,0.0,12.1,0.0,0.08,-0.07,-0.07,51.83,58.34,88.8,967.14,377.97,18.97,19.86,95.5,27.93,30.38,91.9,4.17,6.59,63.4,0.03,0.38,2.62,0.0,0.0,54.14,4.17,2.97,0.07,0.55,0.03,0.14,0.0,0.0,0.0,0.0,0.03,0.1,0.69,0.52,0.0,0.0,0.17,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.86,0.48,0.72,0.14,0.0,0.38,0.48,78.6,0.1,1.03,0.93,0.79,1.66,6.28,0.03,69.72,9.34,37.83,29.97,2.38,1.55,69.72,0.03,0.03,100.0,0.0,0.0,38.41,160.14,82.21,0.21,0.0,0.55,0.0,45.28,0.0,0.9,0.45,0.1,0.0,0.0,0.0,3.31,3.76,1.24,75.2,1538,34.0,73.0333116633608,73.0333116633608,6,No-Nonsense Guardians
Liam Lindsay,1995-10-12,EFLChampionship,Preston North End,Right,Scotland,Center Backs,2609,0.03,0.03,0.07,0.03,0.0,0.0,0.35,0.07,0.07,0.07,0.02,0.09,0.0,1.86,0.24,0.76,0.17,22.7,0.05,0.2,9.2,0.0,0.09,-0.03,-0.03,37.74,48.09,78.5,729.97,275.76,12.49,14.66,85.2,21.15,24.7,85.6,3.62,7.38,49.1,0.02,0.17,1.9,0.1,0.0,44.91,2.97,1.48,0.0,0.24,0.03,0.52,0.0,0.0,0.0,0.0,0.21,0.21,0.79,0.66,0.0,0.0,0.07,0.07,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1.35,0.79,1.03,0.31,0.0,0.76,1.14,66.7,0.38,1.38,0.69,1.69,3.04,7.8,0.0,63.09,9.62,37.7,23.35,2.41,1.62,63.09,0.1,0.0,0.0,0.03,33.3,29.11,113.7,49.09,0.24,0.0,0.59,0.35,31.08,0.07,1.31,0.76,0.17,0.0,0.07,0.0,3.31,4.83,1.55,75.7,1469,30.0,70.38218288267693,70.38218288267693,2,Classical Defenders
Daniel Vivian,1999-07-15,LaLiga,Athletic Club,Right,Spain,Center Backs,2608,0.14,0.0,0.14,0.14,0.0,0.0,0.1,0.0,0.07,0.07,0.01,0.08,1.24,6.38,0.21,0.62,0.17,27.8,0.22,0.8,13.8,0.0,0.11,0.07,0.07,52.66,60.49,87.1,1091.39,408.93,13.67,15.22,89.8,32.44,34.41,94.3,6.32,9.87,64.0,0.02,0.35,5.73,0.35,0.1,58.15,2.24,2.0,0.07,0.38,0.28,0.07,0.0,0.0,0.0,0.0,0.1,0.45,1.17,1.1,0.0,0.03,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1.38,0.9,0.79,0.48,0.1,0.72,1.1,65.6,0.38,0.9,0.35,1.62,3.0,5.25,0.07,71.95,5.07,31.09,38.62,2.73,0.9,71.95,0.59,0.35,58.8,0.21,35.3,40.34,227.11,149.29,0.59,0.03,0.66,0.45,45.72,0.0,0.93,0.72,0.03,0.0,0.03,0.0,5.66,1.48,1.07,58.1,1855,26.0,79.93285603225357,79.93285603225357,7,World-Class Hybrid Leaders
Rodrigo Abascal,1994-01-14,PrimeiraLiga,Boavista,Left,Uruguay,Center Backs,2599,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.03,0.03,0.03,0.06,0.09,0.35,2.29,0.83,0.66,0.17,26.3,0.0,0.0,24.0,0.07,0.04,-0.03,-0.03,31.3,44.53,70.3,736.41,393.0,7.48,8.52,87.8,16.48,20.02,82.4,7.17,15.24,47.0,0.05,0.59,2.91,0.52,0.21,37.12,7.24,3.22,0.07,0.55,1.11,3.6,0.03,0.03,0.0,0.0,0.17,0.35,1.66,1.0,0.55,0.03,0.07,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1.9,1.14,1.35,0.52,0.03,1.04,1.97,52.6,0.94,1.39,0.9,1.39,3.29,4.99,0.1,55.65,7.69,29.4,20.4,6.2,0.8,55.65,0.42,0.24,58.3,0.17,41.7,25.76,110.19,53.74,0.21,0.0,0.45,0.14,28.15,0.0,1.21,0.21,0.17,0.0,0.03,0.03,3.43,1.35,1.04,56.5,1345,31.0,68.35367090879878,68.35367090879878,2,Classical Defenders
Alexandre Penetra,2001-09-09,Eredivisie,AZ Alkmaar,Right,Portugal,Center Backs,2594,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.03,0.04,0.04,0.03,0.07,0.76,4.75,0.1,0.56,0.17,31.3,0.0,0.0,10.9,0.0,0.07,-0.04,-0.04,62.14,69.46,89.5,1256.43,402.09,17.42,18.67,93.3,37.75,39.66,95.2,6.73,10.3,65.3,0.03,0.28,4.58,0.14,0.0,67.62,1.77,1.04,0.07,0.45,0.17,0.07,0.0,0.0,0.0,0.0,0.07,0.21,0.87,0.76,0.0,0.0,0.03,0.07,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.76,0.52,0.42,0.35,0.0,0.49,0.83,58.3,0.35,0.97,0.73,1.28,2.05,5.1,0.07,79.28,8.19,32.96,44.69,1.91,0.59,79.28,0.17,0.1,60.0,0.07,40.0,49.79,264.87,152.69,0.62,0.0,0.21,0.0,57.63,0.03,0.52,0.69,0.0,0.0,0.0,0.0,3.33,1.77,1.98,47.2,1626,24.0,75.37069991044196,75.37069991044196,4,Elite Circulators
Charlie Cresswell,2002-08-17,Ligue1,Toulouse,Right,England,Center Backs,2592,0.1,0.03,0.14,0.1,0.0,0.0,0.17,0.0,0.11,0.11,0.06,0.17,0.28,2.4,0.45,1.11,0.45,40.6,0.09,0.23,9.5,0.0,0.1,-0.01,-0.01,44.69,53.85,83.0,828.26,284.65,15.31,16.91,90.6,25.97,28.58,90.9,3.16,7.5,42.1,0.04,0.17,2.12,0.14,0.03,50.9,2.81,1.15,0.0,0.28,0.14,0.42,0.0,0.0,0.0,0.0,0.14,0.24,0.83,0.63,0.0,0.0,0.17,0.03,0.0,0.1,0.07,0.0,0.0,0.03,0.0,0.0,1.22,0.8,0.66,0.52,0.03,0.97,1.6,60.9,0.63,1.53,0.97,0.97,2.19,6.63,0.1,66.67,11.25,36.25,27.81,3.09,1.94,66.67,0.38,0.1,27.3,0.24,63.6,35.87,147.95,62.5,0.24,0.03,0.69,0.1,41.42,0.0,0.97,0.52,0.1,0.0,0.0,0.03,3.58,3.4,1.53,69.0,1654,23.0,74.60403317672998,76.06132158351619,6,No-Nonsense Guardians
Marco Rente,1997-02-25,Eredivisie,Groningen,Right,Germany,Center Backs,2590,0.07,0.03,0.1,0.07,0.0,0.0,0.14,0.03,0.05,0.05,0.05,0.1,0.76,3.96,1.74,0.49,0.14,28.6,0.14,0.5,12.5,0.0,0.1,0.02,0.02,43.89,55.22,79.5,857.19,315.7,14.77,17.48,84.5,24.01,28.18,85.2,4.48,7.85,57.1,0.06,0.45,3.16,0.38,0.28,49.59,5.56,1.15,0.07,0.73,1.25,4.41,0.0,0.0,0.0,0.0,0.07,0.52,1.32,1.08,0.1,0.03,0.07,0.03,0.0,0.21,0.14,0.03,0.0,0.03,0.0,0.0,1.7,1.36,1.18,0.35,0.17,0.66,1.67,39.6,1.01,1.01,0.49,1.88,3.58,4.73,0.14,68.25,5.53,26.48,34.47,7.64,1.18,68.25,0.76,0.35,45.5,0.38,50.0,33.81,158.59,87.64,0.66,0.1,0.9,0.35,39.37,0.03,0.63,0.56,0.0,0.0,0.0,0.0,4.07,3.68,2.68,57.9,1410,28.0,71.38102560501567,71.38102560501567,2,Classical Defenders
José Fontán,2000-02-11,PrimeiraLiga,Arouca,Left,Spain,Center Backs,2589,0.03,0.0,0.03,0.03,0.0,0.0,0.35,0.0,0.04,0.04,0.0,0.04,0.31,2.61,0.1,0.24,0.03,14.3,0.14,1.0,12.7,0.0,0.15,0.0,0.0,53.6,61.08,87.8,1034.46,396.85,17.42,18.56,93.8,30.31,32.43,93.5,5.35,8.97,59.7,0.01,0.1,2.47,0.03,0.0,58.85,2.02,1.77,0.03,0.35,0.1,0.07,0.0,0.0,0.0,0.0,0.21,0.31,0.59,0.52,0.0,0.0,0.0,0.07,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,1.01,0.45,0.59,0.42,0.0,0.42,1.01,41.4,0.59,1.56,0.97,0.94,1.95,5.49,0.03,71.44,9.59,40.25,30.35,1.11,0.42,71.44,0.14,0.1,75.0,0.0,0.0,41.51,195.23,110.65,0.31,0.0,0.24,0.0,50.61,0.0,1.67,0.45,0.03,0.03,0.07,0.03,3.16,1.84,1.49,55.2,1472,25.0,72.57191245055914,72.57191245055914,0,Dominant Anchors
Logan Costa,2001-04-01,LaLiga,Villarreal,Right,Cape Verde,Center Backs,2587,0.07,0.03,0.1,0.07,0.0,0.0,0.1,0.0,0.02,0.02,0.02,0.05,0.87,4.04,0.35,0.42,0.17,41.7,0.17,0.4,15.9,0.0,0.05,0.05,0.05,47.1,53.71,87.7,912.94,340.76,17.43,18.4,94.7,23.41,25.08,93.3,5.71,9.32,61.2,0.02,0.14,3.72,0.21,0.0,50.44,3.27,1.5,0.03,0.63,0.17,0.28,0.0,0.0,0.0,0.0,0.0,0.28,0.77,0.7,0.0,0.0,0.03,0.03,0.0,0.07,0.03,0.0,0.0,0.0,0.03,0.0,1.32,0.73,0.87,0.42,0.03,0.83,1.01,82.8,0.17,0.87,0.49,0.73,2.05,4.0,0.07,62.1,10.26,33.57,26.37,2.4,0.42,62.1,0.07,0.0,0.0,0.07,100.0,36.08,190.58,104.16,0.56,0.0,0.24,0.0,42.06,0.0,0.66,0.1,0.07,0.03,0.07,0.0,3.62,1.6,1.29,55.4,1786,24.0,78.0399565455507,79.48142852578044,4,Elite Circulators
Sepp van den Berg,2001-12-20,PremierLeague,Brentford,Right,Netherlands,Center Backs,2586,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.07,0.07,0.03,0.1,0.42,2.75,0.97,0.7,0.21,30.0,0.0,0.0,10.5,0.0,0.1,-0.07,-0.07,38.0,44.48,85.4,666.51,213.52,15.84,18.03,87.8,19.35,21.58,89.7,2.54,3.83,66.4,0.02,0.21,2.23,0.1,0.03,40.96,3.48,0.63,0.0,0.07,0.24,2.12,0.0,0.0,0.0,0.0,0.03,0.24,0.77,0.66,0.0,0.0,0.07,0.03,0.0,0.07,0.03,0.0,0.0,0.0,0.03,0.0,1.36,0.84,0.87,0.35,0.14,0.66,1.01,65.5,0.35,1.81,1.32,0.73,2.09,4.66,0.1,55.86,9.81,28.5,21.61,5.88,1.67,55.86,0.24,0.14,57.1,0.1,42.9,25.65,130.93,68.7,0.35,0.03,0.52,0.24,31.91,0.0,0.8,0.17,0.03,0.03,0.0,0.0,3.38,3.27,2.68,55.0,1811,23.0,76.93332473027513,79.93897693547365,6,No-Nonsense Guardians
Leo Greiml,2001-07-03,Eredivisie,NAC Breda,Right,Austria,Center Backs,2586,0.07,0.0,0.07,0.07,0.0,0.0,0.38,0.07,0.04,0.04,0.03,0.07,0.59,2.51,0.07,0.63,0.17,27.8,0.11,0.4,12.6,0.0,0.07,0.03,0.03,43.05,51.4,83.8,863.42,305.43,13.26,14.51,91.4,24.54,27.32,89.8,5.01,8.81,56.9,0.05,0.28,2.78,0.24,0.1,49.42,1.95,1.29,0.03,0.84,0.31,0.1,0.0,0.0,0.0,0.0,0.03,0.21,1.04,0.87,0.07,0.0,0.03,0.03,0.03,0.07,0.03,0.0,0.0,0.0,0.03,0.0,2.16,1.46,1.6,0.49,0.07,1.43,2.12,67.2,0.7,1.84,1.22,1.57,3.72,7.9,0.0,66.96,12.7,37.24,26.97,3.03,1.11,66.96,0.1,0.03,33.3,0.07,66.7,35.36,162.42,87.25,0.35,0.0,0.31,0.1,40.09,0.03,1.81,0.73,0.03,0.0,0.07,0.0,4.07,3.72,2.61,58.8,1351,24.0,69.27270170336105,69.27270170336105,2,Classical Defenders
Robin Koch,1996-07-17,Bundesliga,Eintracht Frankfurt,Right,Germany,Center Backs,2586,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.06,0.06,0.01,0.07,0.31,3.24,0.14,0.52,0.21,40.0,0.2,0.5,17.6,0.07,0.12,0.05,0.05,56.76,62.61,90.7,1054.87,356.0,19.94,20.95,95.2,31.71,33.31,95.2,4.66,7.03,66.3,0.02,0.24,3.41,0.17,0.0,58.82,3.72,1.6,0.0,0.21,0.03,0.1,0.0,0.0,0.0,0.0,0.07,0.56,0.73,0.63,0.0,0.0,0.1,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.84,0.38,0.49,0.28,0.07,0.35,0.77,45.5,0.42,1.36,0.87,0.87,1.71,6.86,0.14,74.76,13.89,37.41,35.46,2.09,1.01,74.76,0.1,0.03,33.3,0.07,66.7,43.29,181.11,96.75,0.21,0.0,0.42,0.1,48.62,0.0,0.84,0.45,0.03,0.0,0.03,0.0,3.9,3.55,1.67,68.0,1746,29.0,77.22900027100374,77.22900027100374,6,No-Nonsense Guardians
Luís Carlos Rocha Rodrigues,1986-08-13,PrimeiraLiga,Santa Clara,Right,Portugal,Center Backs,2578,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.01,0.01,0.01,0.03,0.17,1.36,0.1,0.42,0.14,33.3,0.0,0.0,18.1,0.0,0.03,-0.01,-0.01,33.58,39.48,85.1,627.03,215.92,11.83,12.99,91.1,18.92,20.98,90.2,2.51,4.92,51.1,0.01,0.1,1.01,0.1,0.0,37.81,1.57,1.4,0.0,0.1,0.03,0.07,0.0,0.0,0.0,0.0,0.1,0.03,0.49,0.31,0.0,0.0,0.1,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1.08,0.59,0.73,0.35,0.0,0.49,1.01,48.3,0.52,0.7,0.59,0.59,1.68,5.17,0.07,48.63,6.84,28.24,19.41,1.08,0.59,48.63,0.1,0.07,66.7,0.0,0.0,25.0,113.6,54.18,0.0,0.0,0.24,0.1,29.71,0.0,1.33,0.52,0.03,0.0,0.0,0.0,2.86,1.78,0.87,67.1,1485,39.0,71.63213733765012,71.63213733765012,4,Elite Circulators
Mattia Viti,2002-01-24,SerieA,Empoli,Left,Italy,Center Backs,2572,0.04,0.0,0.04,0.04,0.0,0.0,0.11,0.0,0.03,0.03,0.01,0.04,0.59,3.01,0.35,0.38,0.07,18.2,0.09,0.5,14.3,0.0,0.07,0.01,0.01,32.65,40.7,80.2,597.32,201.31,11.16,13.05,85.5,16.41,18.55,88.5,3.39,6.89,49.2,0.01,0.18,2.48,0.11,0.0,34.19,6.47,2.66,0.04,0.18,0.0,0.07,0.0,0.0,0.0,0.0,0.04,0.28,0.8,0.49,0.07,0.0,0.07,0.07,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,1.57,1.47,0.7,0.11,1.19,1.82,65.4,0.63,1.43,0.63,1.68,3.95,4.48,0.14,52.7,9.1,27.92,23.2,2.03,0.42,52.7,0.38,0.21,54.5,0.11,27.3,22.15,112.95,59.98,0.31,0.0,0.7,0.59,26.31,0.0,1.05,1.01,0.04,0.0,0.0,0.0,3.39,2.13,1.82,54.0,1578,23.0,73.1767562206785,73.9141866157566,5,Versatile Press Breakers
Yerry Mina,1994-09-23,SerieA,Cagliari,Right,Colombia,Center Backs,2569,0.04,0.0,0.04,0.04,0.0,0.0,0.21,0.04,0.08,0.08,0.01,0.09,0.6,2.66,0.32,0.91,0.28,30.8,0.04,0.13,11.2,0.0,0.09,-0.05,-0.05,41.97,48.84,85.9,771.36,293.44,15.8,17.41,90.7,22.49,24.7,91.1,3.19,5.5,58.0,0.02,0.14,2.21,0.21,0.04,46.0,2.73,2.35,0.04,0.07,0.04,0.21,0.0,0.0,0.0,0.0,0.11,0.28,0.91,0.77,0.0,0.0,0.14,0.0,0.0,0.07,0.04,0.0,0.0,0.04,0.0,0.0,2.31,1.12,1.51,0.74,0.07,1.4,1.82,76.9,0.42,2.07,1.23,1.3,3.61,5.71,0.11,62.95,11.63,36.68,24.03,3.12,1.51,62.95,0.28,0.11,37.5,0.07,25.0,33.21,170.19,95.89,0.39,0.0,0.7,0.46,33.95,0.04,1.4,2.03,0.07,0.0,0.0,0.0,5.54,3.29,1.75,65.3,1602,31.0,73.43991657562195,73.43991657562195,3,Balanced Ball-Players
Olivier Boscagli,1997-11-18,Eredivisie,PSV Eindhoven,Left,France,Center Backs,2562,0.04,0.21,0.25,0.04,0.0,0.0,0.07,0.0,0.05,0.05,0.14,0.19,1.51,12.75,0.56,0.63,0.14,22.2,0.06,0.25,27.9,0.04,0.08,-0.02,-0.02,86.73,99.2,87.4,1824.1,742.83,25.43,27.86,91.3,47.74,50.97,93.7,13.24,18.55,71.4,0.19,1.05,14.4,1.62,0.11,96.04,2.7,1.44,0.42,1.19,0.6,0.21,0.04,0.0,0.0,0.0,0.46,0.67,2.95,2.81,0.04,0.04,0.04,0.0,0.04,0.46,0.46,0.0,0.0,0.0,0.0,0.0,2.04,1.3,1.02,0.88,0.14,1.19,1.51,79.1,0.32,0.77,0.49,1.33,3.37,3.51,0.04,108.76,7.52,35.87,63.41,9.91,0.67,108.76,0.25,0.18,71.4,0.04,14.3,66.53,326.38,211.79,2.39,0.07,0.53,0.25,82.41,0.0,0.63,0.84,0.04,0.0,0.0,0.0,6.04,1.26,0.81,61.0,1797,28.0,83.89668186271395,83.89668186271395,7,World-Class Hybrid Leaders
Matthias Ginter,1994-01-19,Bundesliga,Freiburg,Right,Germany,Center Backs,2561,0.07,0.04,0.11,0.07,0.0,0.0,0.18,0.0,0.1,0.1,0.02,0.12,0.39,3.97,0.56,0.84,0.14,16.7,0.08,0.5,11.1,0.0,0.12,-0.03,-0.03,44.14,53.45,82.6,854.21,340.78,15.43,17.01,90.7,24.18,26.81,90.2,4.18,8.47,49.4,0.05,0.32,3.41,0.28,0.04,51.31,1.83,1.62,0.07,0.32,0.46,0.14,0.0,0.0,0.0,0.0,0.32,0.35,0.95,0.7,0.07,0.0,0.11,0.07,0.0,0.14,0.11,0.0,0.0,0.0,0.04,0.0,1.05,0.6,0.53,0.39,0.14,0.53,0.98,53.6,0.46,1.23,0.81,0.67,1.72,5.13,0.18,63.82,6.96,29.7,30.43,3.97,1.97,63.82,0.21,0.14,66.7,0.07,33.3,34.83,177.96,99.07,0.42,0.04,0.35,0.0,42.35,0.0,0.46,0.91,0.04,0.04,0.0,0.0,3.27,3.44,2.14,61.6,1684,31.0,75.8443736109587,75.8443736109587,6,No-Nonsense Guardians
Ibrahima Konaté,1999-05-25,PremierLeague,Liverpool,Right,France,Center Backs,2560,0.04,0.07,0.11,0.04,0.0,0.0,0.18,0.0,0.06,0.06,0.04,0.09,0.88,4.04,0.11,0.67,0.11,15.8,0.05,0.33,10.5,0.0,0.09,-0.02,-0.02,60.4,66.97,90.2,1118.67,380.53,20.81,22.18,93.8,35.96,37.86,95.0,3.3,6.01,55.0,0.03,0.35,5.03,0.32,0.0,65.25,1.62,1.44,0.04,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.11,0.32,1.09,0.91,0.0,0.0,0.14,0.0,0.04,0.25,0.21,0.0,0.0,0.0,0.0,0.04,1.41,0.91,0.88,0.46,0.07,0.88,1.23,71.4,0.35,1.02,0.53,0.6,2.0,4.68,0.11,76.82,7.84,32.63,40.25,4.18,0.81,76.82,0.21,0.11,50.0,0.07,33.3,45.35,215.3,126.67,0.53,0.0,0.28,0.07,55.41,0.0,0.95,0.7,0.0,0.0,0.0,0.0,3.45,2.6,1.02,71.8,1993,26.0,81.41223918121895,82.29981171560163,1,Mobile Front-Foot Defenders
Mike van der Hoorn,1992-10-15,Eredivisie,Utrecht,Right,Netherlands,Center Backs,2554,0.11,0.07,0.18,0.11,0.0,0.0,0.21,0.0,0.1,0.1,0.05,0.15,0.63,4.44,0.46,0.81,0.28,34.8,0.13,0.38,10.1,0.0,0.12,0.01,0.01,46.94,57.62,81.5,1008.57,396.51,13.88,15.36,90.4,24.81,27.42,90.5,7.82,13.57,57.7,0.05,0.42,5.29,0.18,0.04,54.37,3.07,2.11,0.04,0.39,0.11,0.04,0.0,0.0,0.0,0.0,0.18,0.18,1.13,0.95,0.0,0.0,0.11,0.04,0.04,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.37,0.63,0.92,0.39,0.07,0.74,1.06,70.0,0.32,0.99,0.42,1.3,2.68,6.38,0.07,70.23,10.68,35.56,30.94,4.09,2.33,70.23,0.14,0.04,25.0,0.07,50.0,38.45,192.33,105.54,0.63,0.07,0.28,0.18,44.47,0.0,0.81,0.74,0.04,0.0,0.04,0.0,3.07,5.32,2.78,65.7,1585,33.0,75.27568171012686,75.27568171012686,0,Dominant Anchors
Chrislain Matsima,2002-05-15,Bundesliga,Augsburg,Right,France,Center Backs,2551,0.04,0.04,0.07,0.04,0.0,0.0,0.14,0.0,0.06,0.06,0.01,0.07,0.49,2.96,0.46,0.49,0.07,14.3,0.07,0.5,10.2,0.0,0.13,-0.03,-0.03,40.18,46.71,86.0,710.97,233.63,15.91,17.92,88.8,21.17,22.83,92.7,2.54,4.3,59.0,0.02,0.18,3.35,0.25,0.0,44.95,1.55,1.09,0.07,0.07,0.11,0.28,0.0,0.0,0.0,0.0,0.21,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.09,0.71,0.67,0.39,0.04,0.6,0.92,65.4,0.32,1.69,1.02,1.83,2.93,5.75,0.0,58.88,8.08,24.7,29.85,4.87,0.85,58.88,0.42,0.25,58.3,0.14,33.3,32.11,125.53,61.07,0.64,0.07,0.71,0.32,34.89,0.0,0.35,0.35,0.04,0.0,0.04,0.04,5.05,2.4,0.99,70.8,1619,23.0,74.74970261749134,75.88431240309107,6,No-Nonsense Guardians
Diogo Leite,1999-01-23,Bundesliga,Union Berlin,Left,Portugal,Center Backs,2546,0.04,0.07,0.11,0.04,0.0,0.0,0.11,0.0,0.05,0.05,0.04,0.08,0.71,4.1,0.57,0.64,0.28,44.4,0.06,0.13,13.8,0.0,0.08,-0.01,-0.01,38.85,49.42,78.6,720.46,313.06,16.61,19.02,87.4,16.47,19.44,84.7,4.67,8.31,56.2,0.08,0.46,3.89,0.39,0.11,46.34,2.79,1.41,0.0,0.25,0.35,0.92,0.0,0.0,0.0,0.0,0.28,0.67,1.17,0.88,0.07,0.04,0.04,0.14,0.0,0.11,0.07,0.0,0.0,0.0,0.04,0.0,2.26,1.13,1.52,0.6,0.14,1.17,1.77,66.0,0.6,2.16,0.88,2.01,4.28,5.73,0.04,63.74,7.25,28.0,29.76,6.47,1.27,63.74,0.53,0.35,66.7,0.14,26.7,30.15,126.66,67.02,0.64,0.0,0.64,0.25,33.9,0.0,0.88,1.31,0.07,0.0,0.0,0.04,3.68,2.76,2.23,55.3,1617,26.0,74.90245361592318,74.90245361592318,2,Classical Defenders
